Date,Country,Region,Therapeutic_Area,Product_ID,Brand,Manufacturer,Sales_Value,Sales_Units,Market_Share_%
2025-04-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,781492.78,5059,100.0
2025-04-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,488567.56,5949,100.0
2025-04-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,891152.53,6975,100.0
2025-04-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,1086696.9,5241,100.0
2025-04-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,1372575.84,8906,100.0
2025-04-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,126284.15,3292,100.0
2025-04-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,795646.9,5968,100.0
2025-04-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,791143.27,6042,100.0
2025-04-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,333862.9,4084,100.0
2025-04-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,308885.09,8764,100.0
2025-04-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,132507.84,1744,100.0
2025-04-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,390032.18,2836,100.0
2025-04-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,343746.03,3743,100.0
2025-04-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,376145.08,2925,100.0
2025-04-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,799991.34,6141,100.0
2025-04-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,288937.51,2254,100.0
2025-04-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,399681.21,2424,100.0
2025-04-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,501598.14,5059,100.0
2025-04-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,168724.9,3993,100.0
2025-04-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,1470868.46,8551,100.0
2025-04-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,182509.06,844,100.0
2025-04-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,793880.2,7349,100.0
2025-04-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,962712.46,4841,100.0
2025-04-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,158456.75,1364,100.0
2025-04-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,1299127.67,6799,100.0
2025-04-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,356274.57,2137,100.0
2025-04-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,684846.48,5556,100.0
2025-04-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,1739370.56,8346,100.0
2025-04-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,157344.61,4793,100.0
2025-04-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,587684.5,5879,100.0
2025-04-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,299472.31,5133,100.0
2025-04-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,1581366.36,7256,100.0
2025-04-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,778346.38,3907,100.0
2025-04-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,170618.19,2878,100.0
2025-04-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,1157654.68,7712,100.0
2025-04-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,291681.69,2300,100.0
2025-04-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,487447.92,5957,100.0
2025-04-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,1667787.83,7844,100.0
2025-04-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,459247.09,7233,100.0
2025-04-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,382005.41,6057,100.0
2025-04-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,197214.58,3704,100.0
2025-04-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,798946.48,4168,100.0
2025-04-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,786415.6,4653,100.0
2025-04-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,455247.05,6546,100.0
2025-04-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,409587.92,3494,100.0
2025-04-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,929526.94,4709,100.0
2025-04-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1547776.22,7076,100.0
2025-04-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,372125.66,3642,100.0
2025-04-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,540907.74,4253,100.0
2025-04-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,1149007.93,7680,100.0
2025-04-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,1154786.03,5463,100.0
2025-04-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,111172.76,1542,100.0
2025-04-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,213220.88,5842,100.0
2025-04-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,318813.79,4478,100.0
2025-04-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,338452.71,2182,100.0
2025-04-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,159989.92,1756,100.0
2025-04-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,184641.37,6063,100.0
2025-04-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,566583.52,4476,100.0
2025-04-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,1272590.67,6561,100.0
2025-05-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,705483.88,4241,100.0
2025-05-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,1055279.37,5275,100.0
2025-05-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,1704514.44,8116,100.0
2025-05-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,407625.62,6962,100.0
2025-05-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,138529.82,817,100.0
2025-05-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,1028301.56,6842,100.0
2025-05-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,479286.41,5523,100.0
2025-05-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,351492.91,1736,100.0
2025-05-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,938166.68,8597,100.0
2025-05-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,193846.79,3836,100.0
2025-05-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,111200.81,3453,100.0
2025-05-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,372976.76,6437,100.0
2025-05-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,810972.93,5190,100.0
2025-05-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,515362.22,2383,100.0
2025-05-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,319136.74,3462,100.0
2025-05-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,999328.5,8038,100.0
2025-05-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1652232.75,8241,100.0
2025-05-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,132112.66,1504,100.0
2025-05-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,81500.55,984,100.0
2025-05-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,81920.91,1195,100.0
2025-05-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,1184704.77,7106,100.0
2025-05-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,91469.19,2702,100.0
2025-05-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,306803.12,8006,100.0
2025-05-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,75743.88,1439,100.0
2025-05-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,1305292.02,7820,100.0
2025-05-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,861459.79,7178,100.0
2025-05-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,284908.79,7638,100.0
2025-05-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,594735.91,3850,100.0
2025-05-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,424013.1,3919,100.0
2025-05-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,93553.4,1641,100.0
2025-05-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,260571.12,2599,100.0
2025-05-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,366919.19,1729,100.0
2025-05-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,495227.55,3329,100.0
2025-05-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,541430.06,6042,100.0
2025-05-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,695012.58,7149,100.0
2025-05-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,1059294.38,7708,100.0
2025-05-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,887909.11,6920,100.0
2025-05-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,431587.13,2821,100.0
2025-05-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,333391.22,4082,100.0
2025-05-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,1452105.43,7099,100.0
2025-05-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,306044.92,2060,100.0
2025-05-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,1349205.87,6852,100.0
2025-05-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,616773.85,4897,100.0
2025-05-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,247034.56,3272,100.0
2025-05-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,274816.98,3674,100.0
2025-05-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,1169148.38,5680,100.0
2025-05-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,607181.38,3253,100.0
2025-05-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,218960.28,1125,100.0
2025-05-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,738956.41,7106,100.0
2025-05-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,125640.35,4006,100.0
2025-05-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,366892.29,7954,100.0
2025-05-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,333282.3,2317,100.0
2025-05-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,280918.94,1816,100.0
2025-05-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,278850.96,3317,100.0
2025-05-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,410594.12,2502,100.0
2025-05-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,232443.89,6429,100.0
2025-05-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,446297.65,3196,100.0
2025-05-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,109462.95,2987,100.0
2025-05-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,239951.32,1854,100.0
2025-05-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,563418.49,6590,100.0
2025-06-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,109720.77,1280,100.0
2025-06-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,289549.37,5110,100.0
2025-06-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,692624.52,3758,100.0
2025-06-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,107113.72,1102,100.0
2025-06-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,98958.35,2157,100.0
2025-06-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,302933.69,4059,100.0
2025-06-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,321032.25,5938,100.0
2025-06-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1447197.97,7367,100.0
2025-06-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,867901.59,4241,100.0
2025-06-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,482297.95,8159,100.0
2025-06-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,1330238.72,8366,100.0
2025-06-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,74259.01,802,100.0
2025-06-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,449989.55,7852,100.0
2025-06-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,699830.06,8023,100.0
2025-06-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,534744.72,5876,100.0
2025-06-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,449669.1,7937,100.0
2025-06-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,250906.04,1209,100.0
2025-06-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1177853.04,6134,100.0
2025-06-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,558009.97,3317,100.0
2025-06-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,1084114.14,8793,100.0
2025-06-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,476626.04,2398,100.0
2025-06-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,1156136.99,7990,100.0
2025-06-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,167867.28,2150,100.0
2025-06-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,375044.14,5618,100.0
2025-06-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,241166.05,3298,100.0
2025-06-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,1621638.65,7850,100.0
2025-06-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1498178.11,6884,100.0
2025-06-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,292416.02,3019,100.0
2025-06-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,177832.31,3245,100.0
2025-06-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,213021.1,3857,100.0
2025-06-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,323756.02,6955,100.0
2025-06-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,312643.77,4182,100.0
2025-06-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,476675.2,4224,100.0
2025-06-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,498763.66,5009,100.0
2025-06-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,1330319.09,7898,100.0
2025-06-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,653322.47,6604,100.0
2025-06-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,184780.67,5413,100.0
2025-06-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,519065.72,2768,100.0
2025-06-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,312165.03,1894,100.0
2025-06-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,178028.29,5785,100.0
2025-06-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,636864.18,4845,100.0
2025-06-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,1599360.41,8839,100.0
2025-06-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,1313925.29,6149,100.0
2025-06-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,754682.8,4237,100.0
2025-06-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,880312.79,4929,100.0
2025-06-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,192655.8,4087,100.0
2025-06-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,331985.84,3940,100.0
2025-06-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,626455.35,3443,100.0
2025-06-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,83428.84,1660,100.0
2025-06-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,572655.47,7586,100.0
2025-06-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,1600882.13,8988,100.0
2025-06-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,171159.63,4400,100.0
2025-06-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,221584.46,1313,100.0
2025-06-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,84120.66,1581,100.0
2025-06-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,931212.32,4992,100.0
2025-06-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,776939.78,4292,100.0
2025-06-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1337477.86,8446,100.0
2025-06-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,675364.52,4117,100.0
2025-06-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,1446905.28,8802,100.0
2025-06-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,402343.69,8150,100.0
2025-07-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,1300679.94,8645,100.0
2025-07-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,454347.26,3841,100.0
2025-07-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,836505.73,6391,100.0
2025-07-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,152738.31,943,100.0
2025-07-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,1094060.73,8256,100.0
2025-07-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,561176.41,2629,100.0
2025-07-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,168726.01,2004,100.0
2025-07-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,237504.48,2394,100.0
2025-07-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,836062.78,4176,100.0
2025-07-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,923228.91,7543,100.0
2025-07-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,406767.35,8544,100.0
2025-07-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,701820.68,3600,100.0
2025-07-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,119606.14,1170,100.0
2025-07-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,313951.61,1655,100.0
2025-07-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,1149861.83,5273,100.0
2025-07-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,801557.92,4519,100.0
2025-07-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,93370.93,2674,100.0
2025-07-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1122220.09,6569,100.0
2025-07-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,363507.71,5634,100.0
2025-07-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,230739.88,4799,100.0
2025-07-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,246993.08,4675,100.0
2025-07-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,857430.53,5292,100.0
2025-07-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,1477083.97,6771,100.0
2025-07-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,888256.88,7208,100.0
2025-07-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,529833.37,3900,100.0
2025-07-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,1059438.39,7612,100.0
2025-07-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,417293.36,4651,100.0
2025-07-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1058699.79,7427,100.0
2025-07-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,368997.46,4133,100.0
2025-07-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,665262.39,7213,100.0
2025-07-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,362491.02,4473,100.0
2025-07-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,919690.59,6309,100.0
2025-07-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,1109487.48,5351,100.0
2025-07-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,379841.15,5484,100.0
2025-07-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,259450.02,5500,100.0
2025-07-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,1525484.93,8850,100.0
2025-07-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,347658.26,5579,100.0
2025-07-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,132975.48,4215,100.0
2025-07-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,1025975.52,5494,100.0
2025-07-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,1590112.21,8300,100.0
2025-07-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,796882.1,8956,100.0
2025-07-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,532013.51,5303,100.0
2025-07-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,858165.71,5249,100.0
2025-07-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,1556789.11,7730,100.0
2025-07-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,1739090.67,8297,100.0
2025-07-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,975931.36,4963,100.0
2025-07-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1139485.88,5648,100.0
2025-07-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,584301.0,4138,100.0
2025-07-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,1619616.01,8430,100.0
2025-07-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,740384.15,8662,100.0
2025-07-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,1818742.88,8903,100.0
2025-07-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,426883.72,5881,100.0
2025-07-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,230784.95,1533,100.0
2025-07-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,1186564.37,8995,100.0
2025-07-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,645935.77,8992,100.0
2025-07-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,198905.34,957,100.0
2025-07-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,406213.76,3881,100.0
2025-07-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,339646.96,2836,100.0
2025-07-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,748126.19,4003,100.0
2025-07-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,211983.81,1840,100.0
2025-08-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,487996.69,3374,100.0
2025-08-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,421985.36,5756,100.0
2025-08-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,228626.73,1820,100.0
2025-08-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,607216.53,2981,100.0
2025-08-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,307394.17,3181,100.0
2025-08-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,94289.36,1785,100.0
2025-08-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,771495.27,4690,100.0
2025-08-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1149825.7,8156,100.0
2025-08-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,1248553.48,7412,100.0
2025-08-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,1509751.09,7099,100.0
2025-08-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,1109873.91,6966,100.0
2025-08-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,284730.4,2093,100.0
2025-08-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,989954.72,5337,100.0
2025-08-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,1330833.85,6686,100.0
2025-08-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,1517330.18,8832,100.0
