Month,HCP_ID,Specialty,City,Territory,Product_ID,Brand,Molecule,New_Rx,Refill_Rx,Total_Rx
2025-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0003,Respira,Molecule C,29,83,112
2025-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0004,PainFree,Molecule D,34,83,117
2025-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0005,Infecto,Molecule E,36,55,91
2025-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0006,NeuroCalm,Molecule F,36,65,101
2025-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0007,ArthroRelief,Molecule G,17,55,72
2025-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0008,Dermacare,Molecule H,15,9,24
2025-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0009,LipiControl,Molecule I,37,37,74
2025-07-01,HCP0005,Pulmonology,Mansoura,Delta,P0010,GastroEase,Molecule J,4,98,102
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0001,CardioSafe,Molecule A,14,88,102
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0002,GlucoMax,Molecule B,6,10,16
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0003,Respira,Molecule C,12,46,58
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0004,PainFree,Molecule D,18,48,66
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0005,Infecto,Molecule E,4,64,68
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0006,NeuroCalm,Molecule F,8,47,55
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0007,ArthroRelief,Molecule G,24,57,81
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0008,Dermacare,Molecule H,4,20,24
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0009,LipiControl,Molecule I,24,49,73
2025-07-01,HCP0006,Neurology,Assiut,Upper Egypt,P0010,GastroEase,Molecule J,38,36,74
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,35,79,114
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,37,10,47
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0003,Respira,Molecule C,39,82,121
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0004,PainFree,Molecule D,14,41,55
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0005,Infecto,Molecule E,4,30,34
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,6,54,60
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,32,29,61
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0008,Dermacare,Molecule H,4,27,31
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0009,LipiControl,Molecule I,4,56,60
2025-07-01,HCP0007,Dermatology,Cairo,Cairo East,P0010,GastroEase,Molecule J,32,94,126
2025-07-01,HCP0008,GP,Giza,Giza,P0001,CardioSafe,Molecule A,26,23,49
2025-07-01,HCP0008,GP,Giza,Giza,P0002,GlucoMax,Molecule B,18,71,89
2025-07-01,HCP0008,GP,Giza,Giza,P0003,Respira,Molecule C,6,81,87
2025-07-01,HCP0008,GP,Giza,Giza,P0004,PainFree,Molecule D,34,33,67
2025-07-01,HCP0008,GP,Giza,Giza,P0005,Infecto,Molecule E,15,86,101
2025-07-01,HCP0008,GP,Giza,Giza,P0006,NeuroCalm,Molecule F,34,29,63
2025-07-01,HCP0008,GP,Giza,Giza,P0007,ArthroRelief,Molecule G,32,20,52
2025-07-01,HCP0008,GP,Giza,Giza,P0008,Dermacare,Molecule H,22,81,103
2025-07-01,HCP0008,GP,Giza,Giza,P0009,LipiControl,Molecule I,6,13,19
2025-07-01,HCP0008,GP,Giza,Giza,P0010,GastroEase,Molecule J,29,24,53
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,10,13,23
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,4,90,94
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0003,Respira,Molecule C,2,98,100
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0004,PainFree,Molecule D,10,71,81
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0005,Infecto,Molecule E,2,43,45
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,26,78,104
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,10,6,16
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0008,Dermacare,Molecule H,32,12,44
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0009,LipiControl,Molecule I,6,99,105
2025-07-01,HCP0009,Cardiology,Alexandria,Alexandria,P0010,GastroEase,Molecule J,13,51,64
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0001,CardioSafe,Molecule A,26,24,50
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0002,GlucoMax,Molecule B,18,79,97
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0003,Respira,Molecule C,39,94,133
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0004,PainFree,Molecule D,28,39,67
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0005,Infecto,Molecule E,25,37,62
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,13,91,104
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,3,11,14
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0008,Dermacare,Molecule H,37,73,110
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0009,LipiControl,Molecule I,39,13,52
2025-07-01,HCP0010,Orthopedics,Cairo,Cairo West,P0010,GastroEase,Molecule J,8,35,43
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,4,47,51
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,36,42,78
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0003,Respira,Molecule C,31,68,99
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0004,PainFree,Molecule D,22,87,109
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0005,Infecto,Molecule E,35,56,91
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,13,95,108
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,36,18,54
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0008,Dermacare,Molecule H,11,42,53
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0009,LipiControl,Molecule I,16,42,58
2025-08-01,HCP0001,Cardiology,Cairo,Cairo East,P0010,GastroEase,Molecule J,26,86,112
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0001,CardioSafe,Molecule A,34,93,127
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0002,GlucoMax,Molecule B,5,67,72
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0003,Respira,Molecule C,6,56,62
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0004,PainFree,Molecule D,34,22,56
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0005,Infecto,Molecule E,11,99,110
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,20,65,85
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,33,65,98
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0008,Dermacare,Molecule H,37,94,131
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0009,LipiControl,Molecule I,24,51,75
2025-08-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0010,GastroEase,Molecule J,16,62,78
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0001,CardioSafe,Molecule A,22,50,72
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0002,GlucoMax,Molecule B,10,68,78
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0003,Respira,Molecule C,14,67,81
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0004,PainFree,Molecule D,7,14,21
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0005,Infecto,Molecule E,22,54,76
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0006,NeuroCalm,Molecule F,8,54,62
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0007,ArthroRelief,Molecule G,30,65,95
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0008,Dermacare,Molecule H,36,78,114
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0009,LipiControl,Molecule I,37,96,133
2025-08-01,HCP0003,Endocrinology,Giza,Giza,P0010,GastroEase,Molecule J,4,57,61
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,8,81,89
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,35,25,60
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0003,Respira,Molecule C,32,17,49
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0004,PainFree,Molecule D,18,32,50
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0005,Infecto,Molecule E,18,59,77
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,20,22,42
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,22,6,28
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0008,Dermacare,Molecule H,34,89,123
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0009,LipiControl,Molecule I,25,75,100
2025-08-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0010,GastroEase,Molecule J,18,33,51
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0001,CardioSafe,Molecule A,32,93,125
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0002,GlucoMax,Molecule B,2,25,27
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0003,Respira,Molecule C,37,29,66
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0004,PainFree,Molecule D,38,30,68
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0005,Infecto,Molecule E,36,29,65
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0006,NeuroCalm,Molecule F,34,49,83
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0007,ArthroRelief,Molecule G,11,30,41
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0008,Dermacare,Molecule H,36,49,85
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0009,LipiControl,Molecule I,23,78,101
2025-08-01,HCP0005,Pulmonology,Mansoura,Delta,P0010,GastroEase,Molecule J,15,35,50
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0001,CardioSafe,Molecule A,17,27,44
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0002,GlucoMax,Molecule B,30,68,98
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0003,Respira,Molecule C,24,81,105
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0004,PainFree,Molecule D,17,80,97
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0005,Infecto,Molecule E,32,88,120
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0006,NeuroCalm,Molecule F,36,48,84
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0007,ArthroRelief,Molecule G,12,11,23
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0008,Dermacare,Molecule H,13,43,56
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0009,LipiControl,Molecule I,23,58,81
2025-08-01,HCP0006,Neurology,Assiut,Upper Egypt,P0010,GastroEase,Molecule J,23,31,54
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,38,61,99
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,39,61,100
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0003,Respira,Molecule C,20,60,80
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0004,PainFree,Molecule D,31,48,79
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0005,Infecto,Molecule E,25,37,62
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,36,34,70
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,29,43,72
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0008,Dermacare,Molecule H,23,61,84
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0009,LipiControl,Molecule I,16,73,89
2025-08-01,HCP0007,Dermatology,Cairo,Cairo East,P0010,GastroEase,Molecule J,20,56,76
2025-08-01,HCP0008,GP,Giza,Giza,P0001,CardioSafe,Molecule A,14,24,38
2025-08-01,HCP0008,GP,Giza,Giza,P0002,GlucoMax,Molecule B,28,94,122
2025-08-01,HCP0008,GP,Giza,Giza,P0003,Respira,Molecule C,29,30,59
2025-08-01,HCP0008,GP,Giza,Giza,P0004,PainFree,Molecule D,9,17,26
2025-08-01,HCP0008,GP,Giza,Giza,P0005,Infecto,Molecule E,6,44,50
2025-08-01,HCP0008,GP,Giza,Giza,P0006,NeuroCalm,Molecule F,26,38,64
2025-08-01,HCP0008,GP,Giza,Giza,P0007,ArthroRelief,Molecule G,14,21,35
2025-08-01,HCP0008,GP,Giza,Giza,P0008,Dermacare,Molecule H,23,82,105
2025-08-01,HCP0008,GP,Giza,Giza,P0009,LipiControl,Molecule I,28,20,48
2025-08-01,HCP0008,GP,Giza,Giza,P0010,GastroEase,Molecule J,25,39,64
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,5,75,80
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,38,97,135
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0003,Respira,Molecule C,30,21,51
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0004,PainFree,Molecule D,15,58,73
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0005,Infecto,Molecule E,36,54,90
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,8,18,26
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,38,39,77
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0008,Dermacare,Molecule H,13,78,91
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0009,LipiControl,Molecule I,31,61,92
2025-08-01,HCP0009,Cardiology,Alexandria,Alexandria,P0010,GastroEase,Molecule J,28,57,85
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0001,CardioSafe,Molecule A,5,18,23
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0002,GlucoMax,Molecule B,17,71,88
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0003,Respira,Molecule C,14,31,45
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0004,PainFree,Molecule D,12,79,91
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0005,Infecto,Molecule E,22,49,71
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,21,86,107
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,37,11,48
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0008,Dermacare,Molecule H,29,83,112
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0009,LipiControl,Molecule I,23,94,117
2025-08-01,HCP0010,Orthopedics,Cairo,Cairo West,P0010,GastroEase,Molecule J,39,9,48
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,25,67,92
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,36,98,134
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0003,Respira,Molecule C,35,51,86
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0004,PainFree,Molecule D,23,89,112
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0005,Infecto,Molecule E,23,60,83
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,28,24,52
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,31,5,36
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0008,Dermacare,Molecule H,27,11,38
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0009,LipiControl,Molecule I,27,83,110
2025-09-01,HCP0001,Cardiology,Cairo,Cairo East,P0010,GastroEase,Molecule J,27,38,65
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0001,CardioSafe,Molecule A,15,47,62
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0002,GlucoMax,Molecule B,13,9,22
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0003,Respira,Molecule C,32,46,78
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0004,PainFree,Molecule D,5,58,63
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0005,Infecto,Molecule E,16,67,83
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,34,38,72
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,30,40,70
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0008,Dermacare,Molecule H,20,48,68
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0009,LipiControl,Molecule I,7,68,75
2025-09-01,HCP0002,Internal Medicine,Cairo,Cairo West,P0010,GastroEase,Molecule J,2,43,45
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0001,CardioSafe,Molecule A,16,97,113
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0002,GlucoMax,Molecule B,4,86,90
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0003,Respira,Molecule C,16,63,79
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0004,PainFree,Molecule D,25,35,60
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0005,Infecto,Molecule E,11,34,45
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0006,NeuroCalm,Molecule F,13,50,63
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0007,ArthroRelief,Molecule G,24,65,89
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0008,Dermacare,Molecule H,17,77,94
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0009,LipiControl,Molecule I,24,19,43
2025-09-01,HCP0003,Endocrinology,Giza,Giza,P0010,GastroEase,Molecule J,20,54,74
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,10,18,28
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,2,80,82
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0003,Respira,Molecule C,39,39,78
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0004,PainFree,Molecule D,3,69,72
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0005,Infecto,Molecule E,38,46,84
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,24,50,74
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,23,96,119
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0008,Dermacare,Molecule H,10,6,16
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0009,LipiControl,Molecule I,18,81,99
2025-09-01,HCP0004,Pediatrics,Alexandria,Alexandria,P0010,GastroEase,Molecule J,23,36,59
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0001,CardioSafe,Molecule A,20,60,80
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0002,GlucoMax,Molecule B,19,88,107
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0003,Respira,Molecule C,16,33,49
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0004,PainFree,Molecule D,14,71,85
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0005,Infecto,Molecule E,31,69,100
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0006,NeuroCalm,Molecule F,31,20,51
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0007,ArthroRelief,Molecule G,7,36,43
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0008,Dermacare,Molecule H,9,62,71
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0009,LipiControl,Molecule I,15,76,91
2025-09-01,HCP0005,Pulmonology,Mansoura,Delta,P0010,GastroEase,Molecule J,10,5,15
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0001,CardioSafe,Molecule A,37,22,59
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0002,GlucoMax,Molecule B,6,45,51
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0003,Respira,Molecule C,13,32,45
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0004,PainFree,Molecule D,22,65,87
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0005,Infecto,Molecule E,10,56,66
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0006,NeuroCalm,Molecule F,7,53,60
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0007,ArthroRelief,Molecule G,4,50,54
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0008,Dermacare,Molecule H,2,11,13
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0009,LipiControl,Molecule I,31,8,39
2025-09-01,HCP0006,Neurology,Assiut,Upper Egypt,P0010,GastroEase,Molecule J,37,35,72
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,28,23,51
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,34,35,69
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0003,Respira,Molecule C,18,95,113
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0004,PainFree,Molecule D,16,34,50
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0005,Infecto,Molecule E,5,7,12
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,15,76,91
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,2,7,9
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0008,Dermacare,Molecule H,37,89,126
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0009,LipiControl,Molecule I,35,49,84
2025-09-01,HCP0007,Dermatology,Cairo,Cairo East,P0010,GastroEase,Molecule J,24,59,83
2025-09-01,HCP0008,GP,Giza,Giza,P0001,CardioSafe,Molecule A,7,33,40
2025-09-01,HCP0008,GP,Giza,Giza,P0002,GlucoMax,Molecule B,30,45,75
2025-09-01,HCP0008,GP,Giza,Giza,P0003,Respira,Molecule C,3,34,37
2025-09-01,HCP0008,GP,Giza,Giza,P0004,PainFree,Molecule D,20,65,85
2025-09-01,HCP0008,GP,Giza,Giza,P0005,Infecto,Molecule E,18,56,74
2025-09-01,HCP0008,GP,Giza,Giza,P0006,NeuroCalm,Molecule F,33,65,98
2025-09-01,HCP0008,GP,Giza,Giza,P0007,ArthroRelief,Molecule G,26,18,44
2025-09-01,HCP0008,GP,Giza,Giza,P0008,Dermacare,Molecule H,10,32,42
2025-09-01,HCP0008,GP,Giza,Giza,P0009,LipiControl,Molecule I,17,38,55
2025-09-01,HCP0008,GP,Giza,Giza,P0010,GastroEase,Molecule J,21,74,95
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0001,CardioSafe,Molecule A,26,22,48
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0002,GlucoMax,Molecule B,6,27,33
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0003,Respira,Molecule C,17,45,62
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0004,PainFree,Molecule D,31,74,105
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0005,Infecto,Molecule E,2,94,96
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0006,NeuroCalm,Molecule F,2,55,57
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0007,ArthroRelief,Molecule G,35,43,78
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0008,Dermacare,Molecule H,15,5,20
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0009,LipiControl,Molecule I,10,85,95
2025-09-01,HCP0009,Cardiology,Alexandria,Alexandria,P0010,GastroEase,Molecule J,6,13,19
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0001,CardioSafe,Molecule A,7,13,20
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0002,GlucoMax,Molecule B,16,78,94
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0003,Respira,Molecule C,5,48,53
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0004,PainFree,Molecule D,12,14,26
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0005,Infecto,Molecule E,22,99,121
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0006,NeuroCalm,Molecule F,32,41,73
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0007,ArthroRelief,Molecule G,23,65,88
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0008,Dermacare,Molecule H,16,32,48
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0009,LipiControl,Molecule I,33,49,82
2025-09-01,HCP0010,Orthopedics,Cairo,Cairo West,P0010,GastroEase,Molecule J,31,14,45
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0001,CardioSafe,Molecule A,29,45,74
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0002,GlucoMax,Molecule B,25,74,99
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0003,Respira,Molecule C,19,27,46
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0004,PainFree,Molecule D,35,52,87
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0005,Infecto,Molecule E,12,37,49
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0006,NeuroCalm,Molecule F,3,87,90
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0007,ArthroRelief,Molecule G,8,47,55
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0008,Dermacare,Molecule H,9,56,65
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0009,LipiControl,Molecule I,12,55,67
2025-10-01,HCP0001,Cardiology,Cairo,Cairo East,P0010,GastroEase,Molecule J,22,70,92
