Date,Country,Region,Product_ID,Brand,Molecule,Manufacturer,ATC_Code,Therapeutic_Area,Dosage_Form,Strength,Pack_Size,Units,Standard_Units,Sales_Value,Channel,Currency,Market_Share_%,Value_Growth_%
2025-04-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4253,7091.0,540907.74,Chain Pharmacy,EGP,8.425677583638102,3.9476819912132033
2025-04-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4084,7364.0,333862.9,Independent Pharmacy,EGP,4.780690218476748,43.584835704825096
2025-04-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7233,12764.0,459247.09,Hospital,EGP,6.138594406957196,-16.49532750894628
2025-04-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,6561,12798.0,1272590.67,Hospital,EGP,23.268061268359105,50.819790858845714
2025-04-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4793,6939.0,157344.61,Independent Pharmacy,EGP,2.0158453769775484,-81.01987956770405
2025-04-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,5059,10079.0,501598.14,Hospital,EGP,13.519256975431503,-49.41054901679098
2025-04-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3642,6561.0,372125.66,Chain Pharmacy,EGP,5.796572317043445,31.378040846821186
2025-04-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,6042,11527.0,791143.27,Hospital,EGP,11.328634874682717,-39.18120157858239
2025-04-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7844,10437.0,1667787.83,Independent Pharmacy,EGP,22.292733624570772,2087.839456696126
2025-04-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,4476,6904.0,566583.52,Independent Pharmacy,EGP,10.359419071493402,-32.312139997571
2025-04-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8346,14973.0,1739370.56,Hospital,EGP,22.284221253126184,70.69184221282865
2025-04-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8764,11436.0,308885.09,Independent Pharmacy,EGP,8.325184195438382,-4.465221589836066
2025-04-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,6057,9477.0,382005.41,Hospital,EGP,5.950468410500989,12.935335532190617
2025-04-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2028,4237.0,316148.26,Chain Pharmacy,EGP,4.527028592186923,-78.23169827275304
2025-04-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,5879,9088.0,587684.5,Independent Pharmacy,EGP,7.855372115162311,6.4321735796069035
2025-04-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7680,13139.0,1149007.93,Chain Pharmacy,EGP,21.008473143269605,14.24075106700522
2025-04-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,8551,12945.0,1470868.46,Hospital,EGP,18.84426409797633,2030.8299709277226
2025-04-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,1744,3828.0,132507.84,Hospital,EGP,3.5713998864097896,-44.03788035466144
2025-04-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,3704,5111.0,197214.58,Hospital,EGP,3.071996096548004,-51.87301995728583
2025-04-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5059,7274.0,781492.78,Chain Pharmacy,EGP,11.190446405264558,204.92471821028025
2025-04-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5133,10994.0,299472.31,Hospital,EGP,4.002941090393303,93.25508370783866
2025-04-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5463,10704.0,1154786.03,Independent Pharmacy,EGP,21.11411998477498,453.4537600276367
2025-04-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,844,1110.0,182509.06,Independent Pharmacy,EGP,2.3382437114148242,-69.58133815567692
2025-04-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,2424,4642.0,399681.21,Chain Pharmacy,EGP,10.772354511205732,-65.03454289408232
2025-04-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,7076,10452.0,1547776.22,Chain Pharmacy,EGP,24.109589190463634,264.4042149110996
2025-04-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,5968,10592.0,795646.9,Hospital,EGP,11.393123800791722,64.22545686754775
2025-04-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,5957,9727.0,487447.92,Hospital,EGP,6.5155449877644696,234.85219281550926
2025-04-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,6063,12077.0,184641.37,Chain Pharmacy,EGP,3.3759847617252787,-83.66492533915951
2025-04-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,5556,9672.0,684846.48,Independent Pharmacy,EGP,8.774019082365436,-44.4677442090632
2025-04-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,2925,4793.0,376145.08,Independent Pharmacy,EGP,10.1380001061492,-49.65942074934796
2025-04-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,6546,12517.0,455247.05,Hospital,EGP,7.091347711538337,-71.83603695004743
2025-04-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,5241,7960.0,1086696.9,Hospital,EGP,15.56076233771109,93.28802870994413
2025-04-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,2878,6152.0,170618.19,Independent Pharmacy,EGP,2.280593366109647,90.05866349534979
2025-04-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,4478,5896.0,318813.79,Chain Pharmacy,EGP,5.829194707924248,77.36314908113118
2025-04-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,1364,2699.0,158456.75,Independent Pharmacy,EGP,2.0300937346273713,64.30134309719051
2025-04-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3743,5325.0,343746.03,Independent Pharmacy,EGP,9.26476903174798,-81.93056940726647
2025-04-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,4653,10236.0,786415.6,Independent Pharmacy,EGP,12.249934327697561,-30.589655569560826
2025-04-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,6975,10239.0,891152.53,Independent Pharmacy,EGP,12.760699626528751,162.18506291084998
2025-04-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3907,7165.0,778346.38,Hospital,EGP,10.403882439284223,88.55815051635037
2025-04-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5842,10149.0,213220.88,Independent Pharmacy,EGP,3.898532824803316,-38.38758947047614
2025-04-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,4841,9539.0,962712.46,Chain Pharmacy,EGP,12.333943068336966,418.75085204546406
2025-04-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,2254,3945.0,288937.51,Independent Pharmacy,EGP,7.78754970568932,-47.24573687599503
2025-04-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,4709,7566.0,929526.94,Independent Pharmacy,EGP,14.479168483974213,-16.451049508891124
2025-04-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,3292,5505.0,126284.15,Hospital,EGP,1.8083033504281258,-71.99646077763991
2025-04-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,2300,5051.0,291681.69,Independent Pharmacy,EGP,3.898806611590773,-76.40281644280537
2025-04-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,1756,2891.0,159989.92,Independent Pharmacy,EGP,2.9252573892278124,-83.2217703024284
2025-04-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,2137,3825.0,356274.57,Independent Pharmacy,EGP,4.564468047994553,193.08066380968717
2025-05-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5190,8680.0,810972.93,Independent Pharmacy,EGP,15.974270071793228,107.9246204761874
2025-05-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,4897,7425.0,616773.85,Chain Pharmacy,EGP,10.909085721877927,-22.801606185185275
2025-05-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,8116,17455.0,1704514.44,Chain Pharmacy,EGP,24.34141736491979,248.879987038026
2025-05-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,3329,6685.0,495227.55,Chain Pharmacy,EGP,7.591500192236535,-68.68356615351297
2025-05-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1816,2909.0,280918.94,Hospital,EGP,8.611563969439672,152.68684523079216
2025-05-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,8006,15964.0,306803.12,Independent Pharmacy,EGP,5.8744339455025445,-61.35397759006964
2025-05-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,8038,13119.0,999328.5,Chain Pharmacy,EGP,19.68443428739356,24.917414731014475
2025-05-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,5680,7610.0,1169148.38,Hospital,EGP,20.679119095296773,185.44503460941914
2025-05-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6842,12849.0,1028301.56,Independent Pharmacy,EGP,14.684720094807826,-25.08235027654283
2025-05-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,7708,15493.0,1059294.38,Hospital,EGP,16.238259542315607,-8.496514694692902
2025-05-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6429,12535.0,232443.89,Hospital,EGP,7.125562370555716,-31.32160472285773
2025-05-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,7178,9515.0,861459.79,Chain Pharmacy,EGP,16.494580084653293,-33.68936634226257
2025-05-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,1195,1745.0,81920.91,Hospital,EGP,1.6136503358590115,-51.447053754365825
2025-05-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4006,6141.0,125640.35,Hospital,EGP,2.222242963570433,-76.77231425825039
2025-05-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,3836,7369.0,193846.79,Chain Pharmacy,EGP,2.768240332560609,-41.93820577248925
2025-05-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7099,9894.0,1452105.43,Hospital,EGP,22.259784721170533,216.19262519442418
2025-05-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,6590,9298.0,563418.49,Independent Pharmacy,EGP,17.27158150390325,-55.72665246712833
2025-05-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,1641,2463.0,93553.4,Hospital,EGP,1.791289699652265,-40.54235477147898
2025-05-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,984,1364.0,81500.55,Independent Pharmacy,EGP,1.605370226968843,-83.75182372087744
2025-05-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7106,11406.0,738956.41,Independent Pharmacy,EGP,13.070169595259548,98.57711774028162
2025-05-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8597,12007.0,938166.68,Hospital,EGP,13.397543710888801,18.58366437219392
2025-05-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,4082,8820.0,333391.22,Chain Pharmacy,EGP,5.110659757761806,-80.0099740504762
2025-05-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,1854,2736.0,239951.32,Hospital,EGP,7.355702473216969,-57.649435338324
2025-05-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3919,7718.0,424013.1,Hospital,EGP,8.118681935104718,-75.62261258463522
2025-05-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,3453,4694.0,111200.81,Chain Pharmacy,EGP,2.1903958879887213,-63.99929501291241
2025-05-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2060,3491.0,306044.92,Independent Pharmacy,EGP,5.413119033865123,-19.884663413536472
2025-05-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,4241,6041.0,705483.88,Hospital,EGP,10.074703484062587,123.14969565228667
2025-05-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2599,4007.0,260571.12,Chain Pharmacy,EGP,3.994377347486603,-55.66139314547176
2025-05-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7954,13772.0,366892.29,Chain Pharmacy,EGP,11.247075135728519,-68.06877651401415
2025-05-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7106,9731.0,1184704.77,Hospital,EGP,22.683830321825884,-19.45542363455125
2025-05-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,6437,13321.0,372976.76,Chain Pharmacy,EGP,7.3467698789186535,181.4752395028098
2025-05-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,6852,10514.0,1349205.87,Chain Pharmacy,EGP,23.863856245349716,584.1308943791073
2025-05-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5275,9625.0,1055279.37,Chain Pharmacy,EGP,15.069978275901036,35.03379647346199
2025-05-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,1729,2817.0,366919.19,Independent Pharmacy,EGP,5.624620644429563,22.521908619865382
2025-05-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,2317,3101.0,333282.3,Hospital,EGP,10.216761626439228,-71.1390429619243
2025-05-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,2702,3550.0,91469.19,Chain Pharmacy,EGP,1.7513828239544043,-49.88238392110507
2025-05-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,1504,2963.0,132112.66,Independent Pharmacy,EGP,2.6023104257536613,-66.94549138299497
2025-05-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,1125,2251.0,218960.28,Hospital,EGP,3.872823830333263,-85.85323400303953
2025-05-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,1736,3360.0,351492.91,Independent Pharmacy,EGP,5.019514896641291,-55.82300264099565
2025-05-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,2821,6199.0,431587.13,Hospital,EGP,6.615936008329533,-11.45984785410511
2025-05-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,2987,4852.0,109462.95,Hospital,EGP,3.3555843411931443,-40.715913232229596
2025-05-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,3850,5699.0,594735.91,Hospital,EGP,11.387553093701742,-13.15777661586286
2025-05-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3462,6560.0,319136.74,Chain Pharmacy,EGP,6.286247402353684,-15.155944615838123
2025-05-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3674,6450.0,274816.98,Hospital,EGP,4.860779996829652,-39.63344078780962
2025-05-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,817,1668.0,138529.82,Chain Pharmacy,EGP,1.978283132706821,-87.252211725275
2025-05-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,7149,11813.0,695012.58,Chain Pharmacy,EGP,10.654068285734123,307.34963839435875
2025-05-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,2502,3862.0,410594.12,Hospital,EGP,12.586753779776435,28.788067793428883
2025-05-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,7820,13667.0,1305292.02,Hospital,EGP,24.992743721385843,723.7528663184119
2025-05-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,2383,5171.0,515362.22,Hospital,EGP,10.151430439335277,49.92528640985321
2025-05-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3272,5160.0,247034.56,Independent Pharmacy,EGP,4.3693830263821924,-68.58727624426575
2025-05-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,6962,10397.0,407625.62,Hospital,EGP,5.821121318898416,-54.25860262103504
2025-05-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,6042,10570.0,541430.06,Hospital,EGP,8.299753122726388,-30.43841740485771
2025-05-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3317,6525.0,278850.96,Chain Pharmacy,EGP,8.54817008771165,30.780325078857196
2025-05-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,1439,2168.0,75743.88,Hospital,EGP,1.4502864893814356,-92.13224268438366
2025-05-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8241,12928.0,1652232.75,Chain Pharmacy,EGP,32.545121043635355,471.83047988473356
2025-05-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,3253,5824.0,607181.38,Independent Pharmacy,EGP,10.73942049123538,-34.67845267615374
2025-05-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5523,9209.0,479286.41,Independent Pharmacy,EGP,6.844477388612832,279.530138976269
2025-05-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6920,15119.0,887909.11,Independent Pharmacy,EGP,13.611040377809294,204.4103008317046
2025-05-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,3196,5875.0,446297.65,Hospital,EGP,13.68124471203543,178.95360532713562
2025-05-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,7638,15257.0,284908.79,Independent Pharmacy,EGP,5.455217884837859,-20.031118134533155
2025-06-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,7852,14963.0,449989.55,Independent Pharmacy,EGP,6.808105982764334,-44.5123834158065
2025-06-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,6149,8300.0,1313925.29,Chain Pharmacy,EGP,18.790959479143453,113.03193869195329
2025-06-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,3758,7949.0,692624.52,Hospital,EGP,14.676331038147453,-59.36528880330283
2025-06-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,4224,7969.0,476675.2,Independent Pharmacy,EGP,9.952463043519403,-3.7462273655817335
2025-06-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1313,2046.0,221584.46,Independent Pharmacy,EGP,2.8972900126561743,-21.12156624256094
2025-06-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,2150,3683.0,167867.28,Hospital,EGP,2.6988626774313316,-45.28501535447228
2025-06-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,7937,15080.0,449669.1,Chain Pharmacy,EGP,6.803257742261468,-55.00287443017986
2025-06-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,4087,8252.0,192655.8,Hospital,EGP,2.755245947980775,-83.521698075654
2025-06-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,4059,5461.0,302933.69,Independent Pharmacy,EGP,6.418997579016605,-70.54038408732941
2025-06-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6604,13106.0,653322.47,Chain Pharmacy,EGP,13.640667142271745,-38.32474878229789
2025-06-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,4292,8654.0,776939.78,Hospital,EGP,10.158744277596385,234.2483125712618
2025-06-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,7850,13143.0,1621638.65,Hospital,EGP,26.07166821768441,88.24310418481632
2025-06-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8793,13054.0,1084114.14,Hospital,EGP,16.40207858723255,1223.3668180687932
2025-06-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,7586,16305.0,572655.47,Hospital,EGP,8.1897698553925,355.7894577657575
2025-06-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8159,13228.0,482297.95,Hospital,EGP,10.219627184466251,148.80368150537856
2025-06-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,5785,11613.0,178028.29,Independent Pharmacy,EGP,3.7170383039141845,-87.73998868663413
2025-06-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8150,10719.0,402343.69,Hospital,EGP,5.2607766568658825,-28.58883811214644
2025-06-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,3857,5945.0,213021.1,Hospital,EGP,3.4248168928177516,127.70000876504758
2025-06-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3317,4450.0,558009.97,Hospital,EGP,8.442398307247682,584.6701893422804
2025-06-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,1660,2719.0,83428.84,Independent Pharmacy,EGP,1.1931484718069032,-88.70991050744117
2025-06-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,4241,7277.0,867901.59,Independent Pharmacy,EGP,18.390355344876504,-7.489616877035122
